CHROM,BIN_START,BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST,best_chick_chr,best_chick_id,orientation,pos,SNP
scaffold31,8025001,8050000,339,0.00146277,-0.000384353,9,176,-1,14937501,scaffold31_8025001
scaffold31,8050001,8075000,424,-0.00144329,-0.00111422,9,176,-1,14962501,scaffold31_8050001
scaffold31,8075001,8100000,423,0.00347661,0.00328904,9,176,-1,14987501,scaffold31_8075001
scaffold31,8100001,8125000,456,-0.00242062,-0.00059047,9,176,-1,15012501,scaffold31_8100001
scaffold31,8125001,8150000,435,-0.00273126,-0.00207375,9,176,-1,15037501,scaffold31_8125001
scaffold31,8150001,8175000,400,-0.00765978,-0.00612021,9,176,-1,15062501,scaffold31_8150001
scaffold31,8175001,8200000,454,0.00102841,-0.00141642,9,176,-1,15087501,scaffold31_8175001
scaffold31,8200001,8225000,378,-0.0016633,-0.00200868,9,176,-1,15112501,scaffold31_8200001
scaffold31,8225001,8250000,437,-0.00426364,-0.00278467,9,176,-1,15137501,scaffold31_8225001
scaffold31,8250001,8275000,465,-0.0051231,-0.00395356,9,176,-1,15162501,scaffold31_8250001
scaffold31,8275001,8300000,478,-0.00474148,-0.00286721,9,176,-1,15187501,scaffold31_8275001
scaffold31,8300001,8325000,516,9.35E-05,-0.000319972,9,176,-1,15212501,scaffold31_8300001
scaffold31,8325001,8350000,450,0.00129303,0.00101966,9,176,-1,15237501,scaffold31_8325001
scaffold31,8350001,8375000,533,0.00447275,0.00176599,9,176,-1,15262501,scaffold31_8350001
scaffold31,8375001,8400000,500,0.00639305,0.00326648,9,176,-1,15287501,scaffold31_8375001
scaffold31,8400001,8425000,523,-0.00186349,-0.00154716,9,176,-1,15312501,scaffold31_8400001
scaffold31,8425001,8450000,419,-0.00229159,-0.00151357,9,176,-1,15337501,scaffold31_8425001
scaffold31,8450001,8475000,425,0.00182896,-4.95E-05,9,176,-1,15362501,scaffold31_8450001
scaffold31,8475001,8500000,465,-0.00150838,-0.00153162,9,176,-1,15387501,scaffold31_8475001
scaffold31,8500001,8525000,497,0.0023406,0.00157419,9,176,-1,15412501,scaffold31_8500001
scaffold31,8525001,8550000,423,0.00276847,0.000558014,9,176,-1,15437501,scaffold31_8525001
scaffold31,8550001,8575000,463,-0.00345406,-0.00246031,9,176,-1,15462501,scaffold31_8550001
scaffold31,8575001,8600000,442,-0.000936051,-7.12E-05,9,176,-1,15487501,scaffold31_8575001
scaffold31,8600001,8625000,457,-0.00294635,-0.00177041,9,176,-1,15512501,scaffold31_8600001
scaffold31,8625001,8650000,486,-0.00309789,-0.00265631,9,176,-1,15537501,scaffold31_8625001
scaffold31,8650001,8675000,462,-0.00304277,-0.00138359,9,176,-1,15562501,scaffold31_8650001
scaffold31,8675001,8700000,352,0.00153191,0.0032065,9,176,-1,15587501,scaffold31_8675001
scaffold31,8700001,8725000,449,0.000740562,0.00151482,9,176,-1,15612501,scaffold31_8700001
scaffold31,8725001,8750000,488,0.00217755,0.0014396,9,176,-1,15637501,scaffold31_8725001
scaffold31,8750001,8775000,326,0.000854526,0.000703274,9,176,-1,15662501,scaffold31_8750001
scaffold31,8775001,8800000,321,-0.00147758,-1.93E-05,9,176,-1,15687501,scaffold31_8775001
scaffold31,8800001,8825000,396,-0.00231801,-0.0010521,9,176,-1,15712501,scaffold31_8800001
scaffold31,8825001,8850000,379,0.00231547,0.00070346,9,176,-1,15737501,scaffold31_8825001
scaffold31,8850001,8875000,474,-0.00336445,-0.00186453,9,176,-1,15762501,scaffold31_8850001
scaffold31,8875001,8900000,367,-0.00459343,-0.00292799,9,176,-1,15787501,scaffold31_8875001
scaffold31,8900001,8925000,302,-0.000799063,-0.000572287,9,176,-1,15812501,scaffold31_8900001
scaffold31,8925001,8950000,400,0.000411118,-0.000871683,9,176,-1,15837501,scaffold31_8925001
scaffold31,8950001,8975000,321,0.00208183,0.000936751,9,176,-1,15862501,scaffold31_8950001
scaffold31,8975001,9000000,360,0.000457513,0.000721119,9,176,-1,15887501,scaffold31_8975001
scaffold31,9000001,9025000,435,-0.000264276,-0.000537003,9,176,-1,15912501,scaffold31_9000001
scaffold31,9025001,9050000,391,-0.00320033,-0.00247646,9,176,-1,15937501,scaffold31_9025001
scaffold31,9050001,9075000,295,-0.00405136,-0.00325862,9,176,-1,15962501,scaffold31_9050001
scaffold31,9075001,9100000,269,-0.00707757,-0.00405331,9,176,-1,15987501,scaffold31_9075001
scaffold31,9100001,9125000,327,-0.00439709,-0.00407791,9,176,-1,16012501,scaffold31_9100001
scaffold31,9125001,9150000,81,-0.00690231,-0.00578769,9,176,-1,16037501,scaffold31_9125001
scaffold14,1,25000,143,-0.0108532,-0.00590953,9,177,1,16062501,scaffold14_1
scaffold14,25001,50000,234,0.0103403,0.00272765,9,177,1,16087501,scaffold14_25001
scaffold14,50001,75000,269,0.0100337,0.00479855,9,177,1,16112501,scaffold14_50001
scaffold14,75001,100000,301,0.000408284,0.00353188,9,177,1,16137501,scaffold14_75001
scaffold14,100001,125000,215,0.00886667,0.00497389,9,177,1,16162501,scaffold14_100001
scaffold14,125001,150000,216,0.0169872,0.00877616,9,177,1,16187501,scaffold14_125001
scaffold14,150001,175000,217,-0.00134212,-0.00023225,9,177,1,16212501,scaffold14_150001
scaffold14,175001,200000,219,0.0219932,0.00516341,9,177,1,16237501,scaffold14_175001
scaffold14,200001,225000,319,0.00135963,-0.000289008,9,177,1,16262501,scaffold14_200001
scaffold14,225001,250000,340,-0.00121658,-0.00123326,9,177,1,16287501,scaffold14_225001
scaffold14,250001,275000,391,0.00467075,0.00191924,9,177,1,16312501,scaffold14_250001
scaffold14,275001,300000,301,-0.00111005,-0.00117066,9,177,1,16337501,scaffold14_275001
scaffold14,300001,325000,272,-0.00524369,-0.00133136,9,177,1,16362501,scaffold14_300001
scaffold14,325001,350000,313,-0.00167082,-0.00304128,9,177,1,16387501,scaffold14_325001
scaffold14,350001,375000,115,-0.0028249,-0.00321238,9,177,1,16412501,scaffold14_350001
scaffold14,375001,400000,207,-0.000948742,0.000389637,9,177,1,16437501,scaffold14_375001
scaffold14,400001,425000,138,-0.000787894,-0.000657741,9,177,1,16462501,scaffold14_400001
scaffold14,425001,450000,275,0.00565161,0.00509546,9,177,1,16487501,scaffold14_425001
scaffold14,450001,475000,227,0.003285,-0.000599138,9,177,1,16512501,scaffold14_450001
scaffold14,475001,500000,170,-0.00761629,-0.00552001,9,177,1,16537501,scaffold14_475001
scaffold14,500001,525000,264,-0.00475182,-0.00324593,9,177,1,16562501,scaffold14_500001
scaffold14,525001,550000,342,0.00873868,0.00459148,9,177,1,16587501,scaffold14_525001
scaffold14,550001,575000,347,0.00737734,0.000391669,9,177,1,16612501,scaffold14_550001
scaffold14,575001,600000,312,0.00029605,0.0012876,9,177,1,16637501,scaffold14_575001
scaffold14,600001,625000,295,-0.000795278,0.0023245,9,177,1,16662501,scaffold14_600001
scaffold14,625001,650000,227,0.0138181,0.00607696,9,177,1,16687501,scaffold14_625001
scaffold14,650001,675000,275,0.010852,0.00642594,9,177,1,16712501,scaffold14_650001
scaffold14,675001,700000,111,0.00138007,-0.00126682,9,177,1,16737501,scaffold14_675001
scaffold14,700001,725000,21,-0.00322283,0.000867971,9,177,1,16762501,scaffold14_700001
scaffold14,725001,750000,104,-0.00739434,-0.00593513,9,177,1,16787501,scaffold14_725001
scaffold14,750001,775000,307,-0.00224019,0.0001964,9,177,1,16812501,scaffold14_750001
scaffold14,775001,800000,343,-0.00116593,0.00106043,9,177,1,16837501,scaffold14_775001
scaffold14,800001,825000,429,0.00651635,0.00689603,9,177,1,16862501,scaffold14_800001
scaffold14,825001,850000,384,0.00703524,0.00388916,9,177,1,16887501,scaffold14_825001
scaffold14,850001,875000,283,0.00602897,0.0073534,9,177,1,16912501,scaffold14_850001
scaffold14,875001,900000,248,-0.00303453,-0.00104954,9,177,1,16937501,scaffold14_875001
scaffold14,900001,925000,308,-0.00186755,0.00533126,9,177,1,16962501,scaffold14_900001
scaffold14,925001,950000,272,0.0102621,0.0084433,9,177,1,16987501,scaffold14_925001
scaffold14,950001,975000,233,0.0124406,0.00231788,9,177,1,17012501,scaffold14_950001
scaffold14,975001,1000000,220,0.0030595,0.00411771,9,177,1,17037501,scaffold14_975001
scaffold14,1000001,1025000,157,0.00441902,0.00472221,9,177,1,17062501,scaffold14_1000001
scaffold14,1025001,1050000,188,0.0288428,0.0153929,9,177,1,17087501,scaffold14_1025001
scaffold14,1050001,1075000,132,0.00351154,0.00323892,9,177,1,17112501,scaffold14_1050001
scaffold14,1075001,1100000,27,-0.00768852,-0.00346559,9,177,1,17137501,scaffold14_1075001
scaffold14,1100001,1125000,43,-0.0020996,0.00284657,9,177,1,17162501,scaffold14_1100001
scaffold14,1125001,1150000,43,-0.00688515,-0.00115969,9,177,1,17187501,scaffold14_1125001
scaffold14,1150001,1175000,21,-0.0119248,-0.00414421,9,177,1,17212501,scaffold14_1150001
scaffold14,1175001,1200000,32,0.0191238,0.00747434,9,177,1,17237501,scaffold14_1175001
scaffold14,1200001,1225000,202,-0.00768516,-0.00357631,9,177,1,17262501,scaffold14_1200001
scaffold14,1225001,1250000,207,-0.00119671,0.000167452,9,177,1,17287501,scaffold14_1225001
scaffold14,1250001,1275000,337,-0.00420821,-0.00267681,9,177,1,17312501,scaffold14_1250001
scaffold14,1275001,1300000,340,-0.00269551,-0.00146079,9,177,1,17337501,scaffold14_1275001
scaffold14,1300001,1325000,417,0.00202361,0.000160233,9,177,1,17362501,scaffold14_1300001
scaffold14,1325001,1350000,359,-0.00294052,-0.0015051,9,177,1,17387501,scaffold14_1325001
scaffold14,1350001,1375000,272,0.00869093,0.00384536,9,177,1,17412501,scaffold14_1350001
scaffold14,1375001,1400000,253,0.00110067,0.00153769,9,177,1,17437501,scaffold14_1375001
scaffold14,1400001,1425000,271,0.00329862,0.00168561,9,177,1,17462501,scaffold14_1400001
scaffold14,1425001,1450000,304,0.00297015,0.000692789,9,177,1,17487501,scaffold14_1425001
scaffold14,1450001,1475000,302,0.00102727,-0.00123304,9,177,1,17512501,scaffold14_1450001
scaffold14,1475001,1500000,313,-0.000528162,-0.000220641,9,177,1,17537501,scaffold14_1475001
scaffold14,1500001,1525000,289,-0.00403443,-0.00376783,9,177,1,17562501,scaffold14_1500001
scaffold14,1525001,1550000,267,-0.00281868,-0.00157223,9,177,1,17587501,scaffold14_1525001
scaffold14,1550001,1575000,276,-0.00321736,-0.00339385,9,177,1,17612501,scaffold14_1550001
scaffold14,1575001,1600000,249,0.000703149,-0.000910401,9,177,1,17637501,scaffold14_1575001
scaffold14,1600001,1625000,243,0.00790651,0.00368124,9,177,1,17662501,scaffold14_1600001
scaffold14,1625001,1650000,263,-0.00301283,-0.000556898,9,177,1,17687501,scaffold14_1625001
scaffold14,1650001,1675000,277,0.000372842,-0.000683393,9,177,1,17712501,scaffold14_1650001
scaffold14,1675001,1700000,369,-0.00169374,-0.00102303,9,177,1,17737501,scaffold14_1675001
scaffold14,1700001,1725000,367,0.00131673,0.0030285,9,177,1,17762501,scaffold14_1700001
scaffold14,1725001,1750000,319,0.00286871,0.0025491,9,177,1,17787501,scaffold14_1725001
scaffold14,1750001,1775000,307,0.00535964,0.000725163,9,177,1,17812501,scaffold14_1750001
scaffold14,1775001,1800000,264,0.00377175,0.000923238,9,177,1,17837501,scaffold14_1775001
scaffold14,1800001,1825000,302,-0.00889976,-0.00636002,9,177,1,17862501,scaffold14_1800001
scaffold14,1825001,1850000,376,-0.00491155,-0.0023025,9,177,1,17887501,scaffold14_1825001
scaffold14,1850001,1875000,330,-0.00391601,-0.00280633,9,177,1,17912501,scaffold14_1850001
scaffold14,1875001,1900000,433,-0.00529446,-0.00343151,9,177,1,17937501,scaffold14_1875001
scaffold14,1900001,1925000,390,0.00376183,0.00272335,9,177,1,17962501,scaffold14_1900001
scaffold14,1925001,1950000,395,-0.00103777,-0.000487858,9,177,1,17987501,scaffold14_1925001
scaffold14,1950001,1975000,428,0.000262563,-0.000318835,9,177,1,18012501,scaffold14_1950001
scaffold14,1975001,2000000,367,-0.00697187,-0.00485074,9,177,1,18037501,scaffold14_1975001
scaffold14,2000001,2025000,331,-0.00214374,-0.00132875,9,177,1,18062501,scaffold14_2000001
scaffold14,2025001,2050000,349,-0.0057492,-0.00339073,9,177,1,18087501,scaffold14_2025001
scaffold14,2050001,2075000,444,-0.00168015,-0.00236425,9,177,1,18112501,scaffold14_2050001
scaffold14,2075001,2100000,349,-0.0035033,-0.00321119,9,177,1,18137501,scaffold14_2075001
scaffold14,2100001,2125000,344,-0.00110292,-0.00086765,9,177,1,18162501,scaffold14_2100001
scaffold14,2125001,2150000,502,-0.00701622,-0.00413504,9,177,1,18187501,scaffold14_2125001
scaffold14,2150001,2175000,447,-0.00395178,-0.00444066,9,177,1,18212501,scaffold14_2150001
scaffold14,2175001,2200000,420,-0.00657867,-0.00414955,9,177,1,18237501,scaffold14_2175001
scaffold14,2200001,2225000,329,-0.00561829,-0.00431851,9,177,1,18262501,scaffold14_2200001
scaffold14,2225001,2250000,242,0.00147665,0.000908073,9,177,1,18287501,scaffold14_2225001
scaffold14,2250001,2275000,337,-0.00311058,-0.0030592,9,177,1,18312501,scaffold14_2250001
scaffold14,2275001,2300000,304,0.00177482,-0.000750432,9,177,1,18337501,scaffold14_2275001
scaffold14,2300001,2325000,374,0.00306618,0.000104536,9,177,1,18362501,scaffold14_2300001
scaffold14,2325001,2350000,362,0.00443714,0.000950403,9,177,1,18387501,scaffold14_2325001
scaffold14,2350001,2375000,423,-0.00300535,-0.00267245,9,177,1,18412501,scaffold14_2350001
scaffold14,2375001,2400000,351,0.00105472,0.000276589,9,177,1,18437501,scaffold14_2375001
scaffold14,2400001,2425000,380,6.55E-06,-0.00122347,9,177,1,18462501,scaffold14_2400001
scaffold14,2425001,2450000,378,0.00144427,-0.000321976,9,177,1,18487501,scaffold14_2425001
scaffold14,2450001,2475000,467,0.00261243,-0.000547776,9,177,1,18512501,scaffold14_2450001
scaffold14,2475001,2500000,355,0.00310673,0.00181168,9,177,1,18537501,scaffold14_2475001
scaffold14,2500001,2525000,345,0.00905464,0.00473215,9,177,1,18562501,scaffold14_2500001
scaffold14,2525001,2550000,312,-0.00412034,-0.0024095,9,177,1,18587501,scaffold14_2525001
scaffold14,2550001,2575000,336,-0.00257335,-0.00140935,9,177,1,18612501,scaffold14_2550001
scaffold14,2575001,2600000,312,-0.000402567,-0.000897785,9,177,1,18637501,scaffold14_2575001
scaffold14,2600001,2625000,405,0.00237552,0.00255865,9,177,1,18662501,scaffold14_2600001
scaffold14,2625001,2650000,427,-0.000734376,-0.00106532,9,177,1,18687501,scaffold14_2625001
scaffold14,2650001,2675000,467,-0.000621897,-0.00107638,9,177,1,18712501,scaffold14_2650001
scaffold14,2675001,2700000,440,-0.00153211,-0.0027683,9,177,1,18737501,scaffold14_2675001
scaffold14,2700001,2725000,472,-0.00152013,-0.0023731,9,177,1,18762501,scaffold14_2700001
scaffold14,2725001,2750000,472,-0.00162135,-0.00103366,9,177,1,18787501,scaffold14_2725001
scaffold14,2750001,2775000,494,-0.00482325,-0.00407257,9,177,1,18812501,scaffold14_2750001
scaffold14,2775001,2800000,467,0.000629808,0.000183911,9,177,1,18837501,scaffold14_2775001
scaffold14,2800001,2825000,372,-0.00562182,-0.00466004,9,177,1,18862501,scaffold14_2800001
scaffold14,2825001,2850000,364,-0.00198769,-0.00169739,9,177,1,18887501,scaffold14_2825001
scaffold14,2850001,2875000,315,0.00908027,0.00332385,9,177,1,18912501,scaffold14_2850001
scaffold14,2875001,2900000,349,-0.00579667,-0.00402912,9,177,1,18937501,scaffold14_2875001
scaffold14,2900001,2925000,334,-0.00236002,-0.00202652,9,177,1,18962501,scaffold14_2900001
scaffold14,2925001,2950000,337,0.003809,0.00237728,9,177,1,18987501,scaffold14_2925001
scaffold14,2950001,2975000,336,0.00155852,0.00187627,9,177,1,19012501,scaffold14_2950001
scaffold14,2975001,3000000,351,0.000646572,0.00148327,9,177,1,19037501,scaffold14_2975001
scaffold14,3000001,3025000,281,-0.00391843,-0.00406452,9,177,1,19062501,scaffold14_3000001
scaffold14,3025001,3050000,305,-0.000962568,-0.000541182,9,177,1,19087501,scaffold14_3025001
scaffold14,3050001,3075000,490,0.00576482,0.00289145,9,177,1,19112501,scaffold14_3050001
scaffold14,3075001,3100000,472,0.00324921,0.000735774,9,177,1,19137501,scaffold14_3075001
scaffold14,3100001,3125000,549,-0.000867333,-0.000561463,9,177,1,19162501,scaffold14_3100001
scaffold14,3125001,3150000,557,-0.00413803,-0.00265129,9,177,1,19187501,scaffold14_3125001
scaffold14,3150001,3175000,492,-0.00440091,-0.00227985,9,177,1,19212501,scaffold14_3150001
scaffold14,3175001,3200000,471,0.00281422,-0.000840803,9,177,1,19237501,scaffold14_3175001
scaffold14,3200001,3225000,496,-0.00345653,-0.00261155,9,177,1,19262501,scaffold14_3200001
scaffold14,3225001,3250000,529,-0.00593669,-0.00313395,9,177,1,19287501,scaffold14_3225001
scaffold14,3250001,3275000,472,-0.00298768,-0.00231999,9,177,1,19312501,scaffold14_3250001
scaffold14,3275001,3300000,446,-0.00331064,-0.00241314,9,177,1,19337501,scaffold14_3275001
scaffold14,3300001,3325000,414,-0.00168008,-0.00296463,9,177,1,19362501,scaffold14_3300001
scaffold14,3325001,3350000,430,-0.00183638,-0.00187289,9,177,1,19387501,scaffold14_3325001
scaffold14,3350001,3375000,417,-0.000670554,-0.000860846,9,177,1,19412501,scaffold14_3350001
scaffold14,3375001,3400000,343,0.00260079,0.00164081,9,177,1,19437501,scaffold14_3375001
scaffold14,3400001,3425000,390,-0.00396223,-0.00154291,9,177,1,19462501,scaffold14_3400001
scaffold14,3425001,3450000,303,-0.00336733,-0.00232816,9,177,1,19487501,scaffold14_3425001
scaffold14,3450001,3475000,306,0.00447631,0.00218441,9,177,1,19512501,scaffold14_3450001
scaffold14,3475001,3500000,359,-0.000311888,0.00126247,9,177,1,19537501,scaffold14_3475001
scaffold14,3500001,3525000,442,-0.00327091,-0.00313959,9,177,1,19562501,scaffold14_3500001
scaffold14,3525001,3550000,379,0.00620635,0.00381079,9,177,1,19587501,scaffold14_3525001
scaffold14,3550001,3575000,439,-0.00199223,-0.0011029,9,177,1,19612501,scaffold14_3550001
scaffold14,3575001,3600000,397,0.00299864,0.0035065,9,177,1,19637501,scaffold14_3575001
scaffold14,3600001,3625000,441,0.00410899,0.00547069,9,177,1,19662501,scaffold14_3600001
scaffold14,3625001,3650000,438,0.00458722,0.00330635,9,177,1,19687501,scaffold14_3625001
scaffold14,3650001,3675000,447,0.00188329,0.00156969,9,177,1,19712501,scaffold14_3650001
scaffold14,3675001,3700000,429,0.00262614,0.00113115,9,177,1,19737501,scaffold14_3675001
scaffold14,3700001,3725000,414,0.000324458,0.000123542,9,177,1,19762501,scaffold14_3700001
scaffold14,3725001,3750000,430,0.000329773,0.000729773,9,177,1,19787501,scaffold14_3725001
scaffold14,3750001,3775000,412,0.00326771,0.0021124,9,177,1,19812501,scaffold14_3750001
scaffold14,3775001,3800000,419,0.00270468,0.00232678,9,177,1,19837501,scaffold14_3775001
scaffold14,3800001,3825000,440,-0.000163232,3.24E-06,9,177,1,19862501,scaffold14_3800001
scaffold14,3825001,3850000,402,0.00226738,0.00205081,9,177,1,19887501,scaffold14_3825001
scaffold14,3850001,3875000,421,-0.00200513,-0.00222805,9,177,1,19912501,scaffold14_3850001
scaffold14,3875001,3900000,401,0.00132548,-0.000335627,9,177,1,19937501,scaffold14_3875001
scaffold14,3900001,3925000,437,-0.00496326,-0.00186206,9,177,1,19962501,scaffold14_3900001
scaffold14,3925001,3950000,436,-0.0010264,-0.00197263,9,177,1,19987501,scaffold14_3925001
scaffold14,3950001,3975000,437,-0.000363137,-0.00100283,9,177,1,20012501,scaffold14_3950001
scaffold14,3975001,4000000,430,-0.00292086,-0.00383581,9,177,1,20037501,scaffold14_3975001
scaffold14,4000001,4025000,445,-0.00574881,-0.00354938,9,177,1,20062501,scaffold14_4000001
scaffold14,4025001,4050000,395,-0.000979135,-0.001478,9,177,1,20087501,scaffold14_4025001
scaffold14,4050001,4075000,439,0.00479367,0.00032573,9,177,1,20112501,scaffold14_4050001
scaffold14,4075001,4100000,449,0.000493597,8.41E-05,9,177,1,20137501,scaffold14_4075001
scaffold14,4100001,4125000,457,0.00373548,0.0023866,9,177,1,20162501,scaffold14_4100001
scaffold14,4125001,4150000,509,0.000983964,0.000883922,9,177,1,20187501,scaffold14_4125001
scaffold14,4150001,4175000,465,0.00309504,0.00151844,9,177,1,20212501,scaffold14_4150001
scaffold14,4175001,4200000,363,0.000512747,0.00274651,9,177,1,20237501,scaffold14_4175001
scaffold14,4200001,4225000,427,-0.00440256,-0.00140894,9,177,1,20262501,scaffold14_4200001
scaffold14,4225001,4250000,411,0.00302698,0.00193347,9,177,1,20287501,scaffold14_4225001
scaffold14,4250001,4275000,490,-0.00266071,-0.0026921,9,177,1,20312501,scaffold14_4250001
