CHROM,BIN_START,N_SNPS,TajimaD,POP,psCHROM,psBIN_START,psN_SNPS,psTajimaD,psPOP
scaffold82,3775000,357,-0.594219,STORM,scaffold82,3775000,394,-0.724171,postSTORM
scaffold82,3800000,339,-0.937237,STORM,scaffold82,3800000,324,-0.712451,postSTORM
scaffold82,3825000,240,-0.593559,STORM,scaffold82,3825000,276,-0.766161,postSTORM
scaffold82,3850000,164,-0.4947,STORM,scaffold82,3850000,212,-0.908166,postSTORM
scaffold82,3875000,114,-0.584304,STORM,scaffold82,3875000,118,-0.597009,postSTORM
scaffold82,3900000,113,-1.28957,STORM,scaffold82,3900000,133,-1.43572,postSTORM
scaffold82,3925000,103,-0.427415,STORM,scaffold82,3925000,111,-0.483465,postSTORM
scaffold82,3950000,64,-1.27481,STORM,scaffold82,3950000,69,-1.52689,postSTORM
scaffold82,3975000,262,-1.00234,STORM,scaffold82,3975000,294,-1.17011,postSTORM
scaffold82,4000000,257,-0.960823,STORM,scaffold82,4000000,262,-0.876579,postSTORM
scaffold82,4025000,162,-0.88234,STORM,scaffold82,4025000,174,-0.863685,postSTORM
scaffold82,4050000,211,-1.21015,STORM,scaffold82,4050000,222,-0.97514,postSTORM
scaffold82,4075000,210,-0.918506,STORM,scaffold82,4075000,225,-0.88228,postSTORM
scaffold82,4100000,310,-0.799739,STORM,scaffold82,4100000,274,-0.470814,postSTORM
scaffold82,4125000,343,-1.13403,STORM,scaffold82,4125000,293,-0.834064,postSTORM
scaffold82,4150000,321,-0.505587,STORM,scaffold82,4150000,348,-0.627208,postSTORM
scaffold82,4175000,297,-0.834102,STORM,scaffold82,4175000,323,-1.01249,postSTORM
scaffold82,4200000,273,-0.73042,STORM,scaffold82,4200000,264,-0.853092,postSTORM
scaffold82,4225000,356,-0.160107,STORM,scaffold82,4225000,358,-0.104169,postSTORM
scaffold82,4250000,115,-1.02416,STORM,scaffold82,4250000,122,-1.13885,postSTORM
scaffold82,4275000,110,-1.15471,STORM,scaffold82,4275000,116,-1.26877,postSTORM
scaffold82,4300000,240,-0.35969,STORM,scaffold82,4300000,292,-0.695999,postSTORM
scaffold82,4325000,279,-0.885912,STORM,scaffold82,4325000,300,-0.929918,postSTORM
scaffold82,4350000,148,-0.578576,STORM,scaffold82,4350000,182,-0.955231,postSTORM
scaffold82,4375000,109,-0.854816,STORM,scaffold82,4375000,129,-0.82284,postSTORM
scaffold82,4400000,272,-0.730236,STORM,scaffold82,4400000,280,-0.517252,postSTORM
scaffold82,4425000,209,-0.998337,STORM,scaffold82,4425000,213,-0.671916,postSTORM
scaffold82,4450000,220,-0.8601,STORM,scaffold82,4450000,253,-0.886039,postSTORM
scaffold82,4475000,254,-0.669635,STORM,scaffold82,4475000,262,-0.422049,postSTORM
scaffold82,4500000,260,-0.534061,STORM,scaffold82,4500000,277,-0.233282,postSTORM
scaffold82,4525000,258,-0.385633,STORM,scaffold82,4525000,274,-0.403408,postSTORM
scaffold82,4550000,243,-0.733936,STORM,scaffold82,4550000,270,-0.853111,postSTORM
scaffold82,4575000,324,-0.436416,STORM,scaffold82,4575000,343,-0.516184,postSTORM
scaffold82,4600000,253,-0.526771,STORM,scaffold82,4600000,277,-0.642614,postSTORM
scaffold82,4625000,237,-0.844711,STORM,scaffold82,4625000,251,-0.761721,postSTORM
scaffold82,4650000,353,-0.601135,STORM,scaffold82,4650000,404,-0.808196,postSTORM
scaffold82,4675000,263,-0.699482,STORM,scaffold82,4675000,276,-0.648306,postSTORM
scaffold82,4700000,371,-1.29416,STORM,scaffold82,4700000,409,-1.26803,postSTORM
scaffold82,4725000,297,-0.651532,STORM,scaffold82,4725000,321,-0.634884,postSTORM
scaffold82,4750000,271,-0.947497,STORM,scaffold82,4750000,281,-0.750371,postSTORM
scaffold82,4775000,257,-1.26124,STORM,scaffold82,4775000,212,-0.67124,postSTORM
scaffold820,0,53,-0.353522,STORM,scaffold820,0,45,-0.133954,postSTORM
scaffold820,25000,153,0.532032,STORM,scaffold820,25000,162,0.579011,postSTORM
scaffold820,50000,98,0.804236,STORM,scaffold820,50000,107,0.684907,postSTORM
scaffold820,75000,45,0.773769,STORM,scaffold820,75000,45,0.621107,postSTORM
scaffold821,0,5,-0.57332,STORM,scaffold821,0,7,-0.760817,postSTORM
scaffold821,25000,112,-0.0640551,STORM,scaffold821,25000,106,0.0378544,postSTORM
scaffold821,50000,41,-0.720321,STORM,scaffold821,50000,49,-0.862689,postSTORM
scaffold821,75000,37,0.17554,STORM,scaffold821,75000,40,0.155371,postSTORM
scaffold821,100000,56,0.141349,STORM,scaffold821,100000,64,-0.21129,postSTORM
scaffold822,0,9,0.148321,STORM,scaffold822,0,11,-0.121275,postSTORM
scaffold822,25000,81,-0.165586,STORM,scaffold822,25000,85,-0.161003,postSTORM
scaffold822,50000,34,0.662236,STORM,scaffold822,50000,37,0.493411,postSTORM
scaffold822,75000,45,-0.655761,STORM,scaffold822,75000,47,-0.771703,postSTORM
scaffold822,100000,4,0.038376,STORM,scaffold822,100000,6,-0.285681,postSTORM
scaffold823,0,32,-1.29253,STORM,scaffold823,0,41,-1.00676,postSTORM
scaffold823,25000,6,0.290678,STORM,scaffold823,25000,6,0.0464304,postSTORM
scaffold823,50000,17,-1.06955,STORM,scaffold823,50000,19,-1.33969,postSTORM
scaffold823,75000,45,-0.174768,STORM,scaffold823,75000,47,-0.331895,postSTORM
scaffold823,100000,144,-0.738957,STORM,scaffold823,100000,158,-0.77458,postSTORM
scaffold824,0,28,0.255952,STORM,scaffold824,0,35,0.0763812,postSTORM
scaffold824,25000,38,0.033786,STORM,scaffold824,25000,42,-0.324999,postSTORM
scaffold824,50000,18,0.298244,STORM,scaffold824,50000,18,-0.0269523,postSTORM
scaffold824,75000,23,0.294712,STORM,scaffold824,75000,22,0.642178,postSTORM
scaffold825,25000,51,-1.14861,STORM,scaffold825,25000,47,-0.706702,postSTORM
scaffold825,50000,68,-0.465953,STORM,scaffold825,50000,65,-0.191691,postSTORM
scaffold825,75000,4,-1.32092,STORM,scaffold825,75000,3,-1.11353,postSTORM
scaffold825,100000,2,-1.29738,STORM,scaffold825,100000,5,-1.48587,postSTORM
scaffold826,0,233,-1.44809,STORM,scaffold826,0,227,-1.4852,postSTORM
scaffold826,25000,331,-1.29806,STORM,scaffold826,25000,329,-1.2132,postSTORM
scaffold826,50000,214,-1.19771,STORM,scaffold826,50000,227,-1.02435,postSTORM
scaffold826,75000,177,-1.3897,STORM,scaffold826,75000,190,-1.22003,postSTORM
scaffold826,100000,112,-1.00281,STORM,scaffold826,100000,122,-0.814916,postSTORM
scaffold827,0,13,0.306092,STORM,scaffold827,0,12,0.341281,postSTORM
scaffold827,25000,78,-0.039586,STORM,scaffold827,25000,83,-1.70E-05,postSTORM
scaffold827,50000,10,-0.518684,STORM,scaffold827,50000,12,-0.548549,postSTORM
scaffold827,75000,10,0.540455,STORM,scaffold827,75000,11,0.170432,postSTORM
scaffold827,100000,4,-1.24621,STORM,scaffold827,100000,3,-1.36286,postSTORM
scaffold828,100000,8,-0.966165,STORM,scaffold828,100000,9,-1.53286,postSTORM
scaffold83,0,3,0.507396,STORM,scaffold83,0,3,-0.252879,postSTORM
scaffold83,25000,11,-0.365734,STORM,scaffold83,25000,11,0.285252,postSTORM
scaffold83,50000,270,-1.30578,STORM,scaffold83,50000,288,-0.971313,postSTORM
scaffold83,75000,306,-1.40366,STORM,scaffold83,75000,331,-1.34989,postSTORM
scaffold83,100000,208,-1.43877,STORM,scaffold83,100000,227,-1.54349,postSTORM
scaffold83,125000,298,-1.01681,STORM,scaffold83,125000,290,-1.03598,postSTORM
scaffold83,150000,311,-0.985743,STORM,scaffold83,150000,308,-0.902478,postSTORM
scaffold83,175000,301,-0.718471,STORM,scaffold83,175000,271,-0.38215,postSTORM
scaffold83,200000,72,-0.560672,STORM,scaffold83,200000,84,-0.749139,postSTORM
scaffold83,225000,141,-1.29291,STORM,scaffold83,225000,160,-1.1169,postSTORM
scaffold83,250000,258,-0.80583,STORM,scaffold83,250000,255,-0.521539,postSTORM
scaffold83,275000,298,-0.534298,STORM,scaffold83,275000,370,-0.86716,postSTORM
scaffold83,300000,264,-0.938715,STORM,scaffold83,300000,284,-0.90376,postSTORM
scaffold83,325000,141,-1.45181,STORM,scaffold83,325000,125,-1.22733,postSTORM
scaffold83,350000,103,-1.15549,STORM,scaffold83,350000,103,-1.06573,postSTORM
scaffold83,375000,225,-1.41521,STORM,scaffold83,375000,235,-1.387,postSTORM
scaffold83,400000,90,-1.08724,STORM,scaffold83,400000,91,-1.01453,postSTORM
scaffold83,425000,148,-0.735103,STORM,scaffold83,425000,170,-0.864608,postSTORM
scaffold83,450000,257,-0.832479,STORM,scaffold83,450000,348,-1.22739,postSTORM
scaffold83,475000,233,-0.222504,STORM,scaffold83,475000,273,-0.679404,postSTORM
scaffold83,500000,208,-0.645308,STORM,scaffold83,500000,236,-1.03379,postSTORM
scaffold83,525000,228,-0.538357,STORM,scaffold83,525000,260,-0.567487,postSTORM
scaffold83,550000,188,-0.924751,STORM,scaffold83,550000,236,-1.16782,postSTORM
scaffold83,575000,183,-1.03485,STORM,scaffold83,575000,207,-1.2107,postSTORM
scaffold83,600000,226,-1.17252,STORM,scaffold83,600000,245,-1.07983,postSTORM
scaffold83,625000,285,-0.608832,STORM,scaffold83,625000,338,-0.994467,postSTORM
scaffold83,650000,288,-1.12279,STORM,scaffold83,650000,332,-1.3097,postSTORM
scaffold83,675000,315,-0.975507,STORM,scaffold83,675000,341,-1.06732,postSTORM
scaffold83,700000,256,-1.01953,STORM,scaffold83,700000,256,-0.904585,postSTORM
scaffold83,725000,235,-1.31852,STORM,scaffold83,725000,266,-1.17596,postSTORM
scaffold83,750000,327,-0.564945,STORM,scaffold83,750000,336,-0.489145,postSTORM
scaffold83,775000,275,-0.539729,STORM,scaffold83,775000,293,-0.543565,postSTORM
scaffold83,800000,355,-0.353608,STORM,scaffold83,800000,408,-0.581316,postSTORM
scaffold83,825000,405,-0.566419,STORM,scaffold83,825000,431,-0.626457,postSTORM
scaffold83,850000,313,-0.781238,STORM,scaffold83,850000,347,-0.855051,postSTORM
scaffold83,875000,327,-1.3178,STORM,scaffold83,875000,323,-0.874988,postSTORM
scaffold83,900000,362,-1.19187,STORM,scaffold83,900000,281,-0.571572,postSTORM
scaffold83,925000,401,-0.906904,STORM,scaffold83,925000,438,-0.986725,postSTORM
scaffold83,950000,376,-0.569929,STORM,scaffold83,950000,399,-0.632094,postSTORM
scaffold83,975000,410,-0.79592,STORM,scaffold83,975000,437,-0.806883,postSTORM
scaffold83,1000000,343,-0.629918,STORM,scaffold83,1000000,348,-0.507663,postSTORM
scaffold83,1025000,339,-0.84885,STORM,scaffold83,1025000,372,-0.827018,postSTORM
scaffold83,1050000,309,-0.682267,STORM,scaffold83,1050000,316,-0.668099,postSTORM
scaffold83,1075000,308,-0.924602,STORM,scaffold83,1075000,358,-1.14472,postSTORM
scaffold83,1100000,352,-0.584197,STORM,scaffold83,1100000,385,-0.739813,postSTORM
scaffold83,1125000,338,-0.891413,STORM,scaffold83,1125000,329,-0.743266,postSTORM
scaffold83,1150000,366,-0.585377,STORM,scaffold83,1150000,383,-0.498949,postSTORM
scaffold83,1175000,396,-0.775024,STORM,scaffold83,1175000,407,-0.658687,postSTORM
scaffold83,1200000,305,-1.02623,STORM,scaffold83,1200000,307,-0.919622,postSTORM
scaffold83,1225000,362,-0.149166,STORM,scaffold83,1225000,396,-0.403437,postSTORM
scaffold83,1250000,244,-0.744751,STORM,scaffold83,1250000,298,-0.958925,postSTORM
scaffold83,1275000,323,-0.788068,STORM,scaffold83,1275000,349,-0.821049,postSTORM
scaffold83,1300000,408,-0.652922,STORM,scaffold83,1300000,435,-0.557524,postSTORM
scaffold83,1325000,365,-1.02945,STORM,scaffold83,1325000,394,-0.973051,postSTORM
scaffold83,1350000,401,-0.426422,STORM,scaffold83,1350000,411,-0.279022,postSTORM
scaffold83,1375000,432,-0.352892,STORM,scaffold83,1375000,468,-0.54118,postSTORM
scaffold83,1400000,358,-0.891015,STORM,scaffold83,1400000,384,-0.957169,postSTORM
scaffold83,1425000,344,-0.213659,STORM,scaffold83,1425000,421,-0.552967,postSTORM
scaffold83,1450000,385,-0.480018,STORM,scaffold83,1450000,401,-0.365357,postSTORM
scaffold83,1475000,347,-0.448014,STORM,scaffold83,1475000,395,-0.604279,postSTORM
scaffold83,1500000,297,-0.958677,STORM,scaffold83,1500000,320,-0.868897,postSTORM
scaffold83,1525000,342,-0.974049,STORM,scaffold83,1525000,358,-0.919137,postSTORM
scaffold83,1550000,375,-0.500034,STORM,scaffold83,1550000,432,-0.704428,postSTORM
scaffold83,1575000,275,-0.104817,STORM,scaffold83,1575000,332,-0.413458,postSTORM
scaffold83,1600000,302,-0.870032,STORM,scaffold83,1600000,356,-0.970237,postSTORM
scaffold83,1625000,243,-0.793618,STORM,scaffold83,1625000,278,-0.752997,postSTORM
scaffold83,1650000,372,-0.364399,STORM,scaffold83,1650000,392,-0.263747,postSTORM
scaffold83,1675000,352,-0.713912,STORM,scaffold83,1675000,357,-0.596605,postSTORM
scaffold83,1700000,296,-0.578346,STORM,scaffold83,1700000,342,-0.722869,postSTORM
scaffold83,1725000,295,-0.806061,STORM,scaffold83,1725000,304,-0.695665,postSTORM
scaffold83,1750000,260,-0.668332,STORM,scaffold83,1750000,331,-0.974625,postSTORM
scaffold83,1775000,256,-0.911906,STORM,scaffold83,1775000,305,-1.10586,postSTORM
scaffold83,1800000,240,-0.865612,STORM,scaffold83,1800000,265,-0.928454,postSTORM
scaffold83,1825000,313,-0.848832,STORM,scaffold83,1825000,371,-0.945377,postSTORM
scaffold83,1850000,340,-0.777683,STORM,scaffold83,1850000,384,-0.924633,postSTORM
scaffold83,1875000,314,-0.509558,STORM,scaffold83,1875000,357,-0.739541,postSTORM
scaffold83,1900000,334,-0.704082,STORM,scaffold83,1900000,384,-0.886164,postSTORM
scaffold83,1925000,319,-0.727819,STORM,scaffold83,1925000,349,-0.862599,postSTORM
scaffold83,1950000,341,-0.77854,STORM,scaffold83,1950000,341,-0.768761,postSTORM
scaffold83,1975000,287,-0.926159,STORM,scaffold83,1975000,307,-0.99244,postSTORM
scaffold83,2000000,257,-0.652911,STORM,scaffold83,2000000,300,-0.81952,postSTORM
scaffold83,2025000,245,-0.813417,STORM,scaffold83,2025000,298,-1.00713,postSTORM
scaffold83,2050000,245,-0.843511,STORM,scaffold83,2050000,281,-1.05094,postSTORM
scaffold83,2075000,255,-1.16956,STORM,scaffold83,2075000,255,-1.29704,postSTORM
scaffold83,2100000,235,-0.967279,STORM,scaffold83,2100000,288,-1.11514,postSTORM
scaffold83,2125000,218,-0.904966,STORM,scaffold83,2125000,244,-0.934509,postSTORM
scaffold83,2150000,215,-1.21612,STORM,scaffold83,2150000,215,-1.12659,postSTORM
scaffold83,2175000,161,-0.625108,STORM,scaffold83,2175000,193,-0.757541,postSTORM
scaffold83,2200000,189,-1.11268,STORM,scaffold83,2200000,212,-1.20149,postSTORM
scaffold83,2225000,134,-0.338297,STORM,scaffold83,2225000,162,-0.844635,postSTORM
scaffold83,2250000,181,-0.28547,STORM,scaffold83,2250000,222,-0.532617,postSTORM
scaffold83,2275000,186,-0.956154,STORM,scaffold83,2275000,207,-0.9912,postSTORM
scaffold83,2300000,213,-0.682819,STORM,scaffold83,2300000,230,-0.656906,postSTORM
scaffold83,2325000,269,-0.542978,STORM,scaffold83,2325000,282,-0.558579,postSTORM
scaffold83,2350000,172,-0.376441,STORM,scaffold83,2350000,196,-0.653591,postSTORM
scaffold83,2375000,151,-0.667631,STORM,scaffold83,2375000,156,-0.953598,postSTORM
scaffold83,2400000,243,-0.741196,STORM,scaffold83,2400000,265,-0.670135,postSTORM
scaffold83,2425000,100,-1.06818,STORM,scaffold83,2425000,112,-0.692646,postSTORM
scaffold83,2450000,95,-0.023453,STORM,scaffold83,2450000,121,-0.670994,postSTORM
scaffold83,2475000,127,0.746536,STORM,scaffold83,2475000,144,0.924638,postSTORM
scaffold83,2500000,64,-0.44791,STORM,scaffold83,2500000,83,-0.890575,postSTORM
scaffold83,2525000,90,-0.0168116,STORM,scaffold83,2525000,113,-0.502401,postSTORM
scaffold83,2550000,125,-0.329136,STORM,scaffold83,2550000,141,-0.593885,postSTORM
scaffold83,2575000,75,0.333602,STORM,scaffold83,2575000,81,0.230693,postSTORM
scaffold83,2600000,79,-0.74961,STORM,scaffold83,2600000,97,-0.828402,postSTORM
scaffold83,2625000,59,-0.466911,STORM,scaffold83,2625000,65,-0.638105,postSTORM
scaffold83,2650000,6,-0.699897,STORM,scaffold83,2650000,7,-0.72687,postSTORM
scaffold83,2675000,23,-1.2931,STORM,scaffold83,2675000,24,-1.34844,postSTORM
scaffold83,2700000,39,-1.10058,STORM,scaffold83,2700000,46,-1.3974,postSTORM
scaffold83,2725000,50,-1.30233,STORM,scaffold83,2725000,50,-1.12459,postSTORM
scaffold83,2750000,33,-1.46132,STORM,scaffold83,2750000,45,-1.73101,postSTORM
scaffold830,0,4,-0.869583,STORM,scaffold830,0,3,-0.59737,postSTORM
scaffold830,25000,24,-0.325058,STORM,scaffold830,25000,31,-1.07273,postSTORM
scaffold830,50000,71,-1.05538,STORM,scaffold830,50000,88,-1.36874,postSTORM
scaffold831,0,94,-1.08201,STORM,scaffold831,0,98,-1.23766,postSTORM
scaffold831,25000,101,-0.898032,STORM,scaffold831,25000,133,-1.2295,postSTORM
scaffold831,50000,117,-1.18083,STORM,scaffold831,50000,137,-1.36993,postSTORM
scaffold831,75000,146,-0.82892,STORM,scaffold831,75000,189,-1.21474,postSTORM
scaffold831,100000,84,-1.33283,STORM,scaffold831,100000,113,-1.54915,postSTORM
scaffold832,0,19,-0.702872,STORM,scaffold832,0,22,-0.542982,postSTORM
scaffold832,25000,57,-0.566856,STORM,scaffold832,25000,60,-0.544826,postSTORM
scaffold832,50000,96,-0.923355,STORM,scaffold832,50000,103,-0.872049,postSTORM
scaffold832,75000,45,-0.278111,STORM,scaffold832,75000,47,-0.23739,postSTORM
scaffold833,0,40,-0.987147,STORM,scaffold833,0,43,-0.77585,postSTORM
scaffold833,25000,75,-0.875708,STORM,scaffold833,25000,82,-0.940952,postSTORM
scaffold833,50000,130,-0.416108,STORM,scaffold833,50000,147,-0.635931,postSTORM
scaffold834,0,101,0.788156,STORM,scaffold834,0,138,0.0248332,postSTORM
scaffold834,25000,176,0.287696,STORM,scaffold834,25000,230,-0.885129,postSTORM
scaffold834,50000,147,0.370996,STORM,scaffold834,50000,198,-0.194641,postSTORM
scaffold834,75000,124,0.194524,STORM,scaffold834,75000,165,-0.533155,postSTORM
scaffold834,100000,72,-0.558202,STORM,scaffold834,100000,77,0.019184,postSTORM
scaffold835,0,5,-0.902119,STORM,scaffold835,0,5,-0.757472,postSTORM
scaffold835,25000,17,-1.35782,STORM,scaffold835,25000,29,-1.89877,postSTORM
scaffold835,50000,22,-1.28964,STORM,scaffold835,50000,28,-1.5032,postSTORM
scaffold835,75000,29,-0.806342,STORM,scaffold835,75000,39,-0.888592,postSTORM
scaffold835,100000,5,0.772837,STORM,scaffold835,100000,6,0.479997,postSTORM
scaffold836,0,174,-0.92126,STORM,scaffold836,0,183,-0.683044,postSTORM
scaffold836,25000,166,-0.64502,STORM,scaffold836,25000,187,-0.699886,postSTORM
scaffold836,50000,48,-0.367001,STORM,scaffold836,50000,50,-0.195089,postSTORM
scaffold836,75000,2,-1.29137,STORM,scaffold836,75000,1,-0.867863,postSTORM
scaffold836,100000,8,-0.415769,STORM,scaffold836,100000,10,-0.835863,postSTORM
scaffold837,25000,68,-0.429586,STORM,scaffold837,25000,76,-0.413271,postSTORM
scaffold837,50000,41,-0.503698,STORM,scaffold837,50000,52,-0.85453,postSTORM
scaffold837,75000,21,-0.233361,STORM,scaffold837,75000,23,-0.106382,postSTORM
scaffold838,0,104,0.113535,STORM,scaffold838,0,119,-0.274611,postSTORM
scaffold838,25000,153,-0.149669,STORM,scaffold838,25000,163,-0.541475,postSTORM
scaffold838,50000,162,0.378851,STORM,scaffold838,50000,169,0.35017,postSTORM
scaffold838,75000,12,-0.743789,STORM,scaffold838,75000,11,-0.904612,postSTORM
scaffold839,25000,5,-1.59613,STORM,scaffold839,25000,6,-1.98232,postSTORM
scaffold839,50000,45,-0.148337,STORM,scaffold839,50000,49,-0.326066,postSTORM
scaffold84,0,198,-0.732147,STORM,scaffold84,0,241,-0.859475,postSTORM
scaffold84,25000,389,-0.356031,STORM,scaffold84,25000,444,-0.501849,postSTORM
scaffold84,50000,407,-0.584418,STORM,scaffold84,50000,443,-0.672116,postSTORM
scaffold84,75000,302,-0.521282,STORM,scaffold84,75000,337,-0.532576,postSTORM
scaffold84,100000,228,-0.124082,STORM,scaffold84,100000,251,-0.494079,postSTORM
scaffold84,125000,398,-0.663096,STORM,scaffold84,125000,395,-0.560289,postSTORM
scaffold84,150000,486,-0.71282,STORM,scaffold84,150000,489,-0.6276,postSTORM
scaffold84,175000,327,-0.440577,STORM,scaffold84,175000,346,-0.647406,postSTORM
scaffold84,200000,300,-0.0473093,STORM,scaffold84,200000,351,-0.44998,postSTORM
scaffold84,225000,314,-0.270007,STORM,scaffold84,225000,378,-0.632663,postSTORM
scaffold84,250000,375,-0.466596,STORM,scaffold84,250000,453,-0.749212,postSTORM
scaffold84,275000,318,-0.694241,STORM,scaffold84,275000,391,-1.07687,postSTORM
scaffold84,300000,320,-0.277263,STORM,scaffold84,300000,353,-0.519628,postSTORM
scaffold84,325000,402,-0.0523407,STORM,scaffold84,325000,443,-0.307942,postSTORM
scaffold84,350000,294,-1.11776,STORM,scaffold84,350000,287,-0.788598,postSTORM
scaffold84,375000,399,-0.705623,STORM,scaffold84,375000,386,-0.381688,postSTORM
scaffold84,400000,342,-0.28212,STORM,scaffold84,400000,360,-0.423648,postSTORM
scaffold84,425000,416,-0.837776,STORM,scaffold84,425000,418,-0.785405,postSTORM
scaffold84,450000,419,-0.70021,STORM,scaffold84,450000,409,-0.41704,postSTORM
scaffold84,475000,503,-0.291967,STORM,scaffold84,475000,463,0.10023,postSTORM
scaffold84,500000,480,-0.64503,STORM,scaffold84,500000,408,-0.0658742,postSTORM
scaffold84,525000,428,-0.973931,STORM,scaffold84,525000,420,-0.871029,postSTORM
